25C,60C,70C,75C,80C,85C,90C,95C,100C,105C,111C,117C,122C,154C,209C,264C,318C,372C,427C,481C,536C,590C,644C,650C,655C,661C,666C,672C,677C,688C,699C
158.85001889455225,158.85028244445334,158.8515610869574,158.88149956695457,158.90501845318752,158.8671691887222,158.85972692312052,158.90250723958133,158.91721391780365,158.7262790285433,158.7253192662239,158.7253192662239,158.72531926622392,158.7253192662239,158.72531926622392,158.72531926622386,158.7253192662239,158.76050839639316,158.62944291305354,158.48527126341537,158.54194325767887,158.54043893023191,158.5140489379163,158.51794257613167,158.52258127614556,158.52436656840263,158.53435460723028,158.6152628739987,158.66926856811023,158.67292051976423,158.9364567345492
159.25164735074128,159.25193733110547,159.25135836033093,159.12202851920816,159.3914005780127,159.4551937381309,159.509093559939,159.50238047021742,159.50259003678096,159.33494062553433,159.33587927135792,159.33587927135787,159.33587927135798,159.33587927135798,159.33587927135787,159.33587927135795,159.33587927135787,159.48675179761224,159.54811830840885,159.5910595109753,159.71761536931626,159.7283532685387,159.76109221562422,159.76303901923492,159.7699349724964,159.7763152096111,159.78845756678712,159.8771304181398,159.93044718772512,159.93279693447067,160.19314647278358
155.1148220691245,155.11453927824525,155.11227297303446,155.01021544404352,155.0904651316756,155.06866132315275,155.00439900756956,154.98756021424347,154.96044563405553,154.7672881452242,154.7679817024622,154.76798170246227,154.76798170246232,154.7679817024623,154.76798170246232,154.76798170246224,154.76798170246224,154.31349629793377,153.75830558427822,153.27528543192855,152.9574635186599,152.9249260946597,152.49052071616228,152.48134275936462,152.46535306842833,152.44174322947285,152.3989646740073,152.21536128970743,152.11889593584667,152.11511906319976,151.81206234979166
155.0364773686599,155.0351330985695,155.03239598142392,154.87443945569183,154.59722782523167,154.50689853788822,154.48995423060373,154.47283980226308,154.4915885006002,154.20387645413842,154.20318395925656,154.20318395925656,154.20318395925656,154.20318395925656,154.20318395925653,154.2031839592566,154.20318395925656,153.78509756574064,153.2619974184553,152.70819917038688,152.32990125413517,152.28615836080073,151.7794082695723,151.77034065769172,151.75156017238922,151.71960418721946,151.66741919113664,151.4484384834139,151.33285686418697,151.32873726097822,150.99427622909815
162.1913073932456,162.18977817689762,162.18852469902768,161.99854647541267,161.99009743015358,162.04299107724523,162.04994266474154,162.02897556523914,162.019454006198,162.05790475020132,162.05829055842048,162.05829055842048,162.05829055842048,162.0582905584205,162.0582905584205,162.05829055842048,162.05829055842048,162.11518631087552,162.28966871942006,162.13814322732253,162.13569717560995,162.1439839402641,162.1637966331681,162.16114237154207,162.1350607559928,162.121229440824,162.0910170373549,162.03126550302343,162.0096524624825,162.00916063033077,161.8977501144568
161.90333894207032,161.903191819178,161.90543222522803,161.9385312434203,162.03138008030103,162.00126141302806,161.98613576664516,162.01623818925177,162.0226268838885,161.94344173500102,161.94303073429788,161.94303073429765,161.94303073429782,161.94303073429774,161.9430307342979,161.94303073429788,161.9430307342977,161.95995578035397,162.17838786945794,162.2165605993771,162.30333728218153,162.3132667583136,162.4709289320215,162.4703819194281,162.46423690746093,162.46802907500035,162.46087125225637,162.47491857342592,162.4689859567281,162.47107574383625,162.4717288363605
162.1949734348483,162.19369293286329,162.1914070850887,162.11199213983292,162.0680502407422,162.12656687250393,162.18143563996654,162.20528819622402,162.2125206374647,162.13526117148294,162.1355405023358,162.13554050233577,162.13554050233586,162.13554050233577,162.13554050233577,162.13554050233583,162.13554050233574,162.16589122032778,162.25864070311155,162.10234370747946,161.9611046219817,161.9368747519752,161.77376010791232,161.77523569173877,161.75909361653402,161.73290352057992,161.70716530527244,161.56816924763038,161.5541200114881,161.55166063569786,161.25134627955478
162.47772690846054,162.47974972922455,162.48126235860389,162.45231446963118,162.5637904149754,162.53700848563827,162.48007798309203,162.4550522870804,162.42920101779015,162.40382260327547,162.40353687797113,162.4035368779711,162.4035368779712,162.40353687797113,162.40353687797113,162.40353687797125,162.4035368779711,162.3594521364204,162.5355735584806,162.26468729189588,162.05085056123582,162.02011555340601,161.87192308242396,161.87769782138878,161.86708240460595,161.8564353245762,161.8381855131296,161.75290002333188,161.7707921331712,161.76794389284893,161.46727400805625
159.00092071838066,159.00186155035033,159.00288592946495,158.9814214114346,159.1420067795948,159.17516286009004,159.22948391274167,159.26223849353696,159.24850776937086,159.08155697396646,159.0813001877974,159.0813001877974,159.0813001877974,159.0813001877974,159.0813001877974,159.08130018779727,159.08130018779735,159.17623305052936,159.14821335735874,159.1002384498836,159.20388207623245,159.20890467895387,159.2167960473122,159.22137881315012,159.22810057637446,159.23376914834049,159.24845101082877,159.34890683802672,159.41149288201538,159.41513363101015,159.6979266983003
159.10229999688713,159.10191550333548,159.10157134773704,159.02457235423162,159.15711204993147,159.14856691015464,159.14324975368663,159.14727666456818,159.17571587454302,158.98505313485148,158.98530615588197,158.98530615588197,158.985306155882,158.98530615588197,158.98530615588197,158.98530615588203,158.98530615588197,159.07877119564066,159.03781132632832,158.98594728099863,159.06800780209258,159.07430621950664,159.07516565963286,159.0764022343737,159.08136527906672,159.08414912055923,159.09188342061765,159.1621494253983,159.2071747110534,159.2095174975584,159.45135024368525
