25C,60C,70C,75C,80C,85C,90C,95C,100C,105C,111C,117C,122C,154C,209C,264C,318C,372C,427C,481C,536C,590C,644C,650C,655C,661C,666C,672C,677C,688C,699C
108.35158576960961,108.34993697286276,108.34947733850603,108.16710016287136,108.0200198621759,107.98413047838051,108.02769869712726,108.0474951178892,108.06943652190668,108.00316109410002,108.00316109409997,108.00316109410007,108.00316109410008,108.0031610941001,108.00316109409997,108.00316109410002,108.00316109410001,108.03840566177317,107.40777276451404,106.4021202765879,105.93982112786038,105.85246231922999,105.16826876700806,105.15992676667622,105.12936253090102,105.07101521834291,105.01274375737437,104.68402890385175,104.54389840200149,104.5376211424047,103.95768981433305
121.67299500494083,121.67509624536609,121.67825275332238,121.99708059678106,122.5421400283346,122.44715964068786,122.45811367735281,122.44774030871245,122.44316365272783,122.61212454553707,122.61212454553707,122.61212454553704,122.6121245455371,122.61212454553704,122.6121245455371,122.6121245455371,122.61212454553707,122.0686027142428,122.3578714089615,122.734909233044,122.9473760725089,122.98463959302603,123.00214195131139,123.01513135817304,123.03594741409006,123.08949903050147,123.11142143113236,123.2740918812207,123.33041616885552,123.33286915639503,123.63259752487623
107.90476948805276,107.90444899101956,107.90343259302419,107.84858565585782,107.85961033383408,107.9045765689982,107.92070171761729,107.93363853640746,107.95157757291828,107.9738987189378,107.97389871893792,107.97389871893773,107.97389871893793,107.97389871893789,107.97389871893778,107.97389871893786,107.97389871893786,108.12704452812497,108.11470517521337,107.87339860217169,107.77654482115165,107.75967584016148,107.72237643009532,107.72055572900149,107.70519012434714,107.69337204571556,107.67609062250722,107.62386949572313,107.59919299408885,107.59760555064103,107.53772665074315
106.78850740957166,106.78884715271954,106.78818720411392,106.8846353120692,106.90152266184295,106.86343193011837,106.83929781751557,106.8283323263644,106.82408491259075,106.80689899278585,106.80689899278568,106.80689899278589,106.80689899278573,106.80689899278578,106.8068989927857,106.80689899278573,106.80689899278573,106.82003067373807,106.60131804492141,106.55710207240375,106.53618131218116,106.50235009999854,106.21082926028265,106.20683448660931,106.19383307368537,106.17114961401354,106.14000679583447,106.05413291534309,105.99046860134789,105.98866918900146,105.81585459861046
108.30858546036228,108.30889464287986,108.30906303280541,108.27610418938906,108.319685533121,108.3681513626384,108.38060439988222,108.3874070862424,108.38580867026167,108.48593388112512,108.48593388112504,108.48593388112519,108.48593388112499,108.48593388112506,108.48593388112512,108.48593388112512,108.48593388112513,108.70121072180079,109.43999763821702,109.825645166438,110.04379083383785,110.08452978304614,110.38476176001232,110.39183342357431,110.4198958153145,110.46452359577181,110.51421127977285,110.71213279223183,110.82716843369438,110.83265698082799,111.11359486487689
115.14522531508955,115.1453257643902,115.14682944536546,115.22148031204107,115.20690942348948,115.18583344549872,115.18225382284989,115.18121924346728,115.19078056277955,115.19319886271417,115.19319886271417,115.19319886271417,115.19319886271424,115.19319886271417,115.19319886271414,115.19319886271417,115.19319886271424,115.03956177537673,114.78098873625615,114.64042337813524,114.61927490824156,114.61179734240066,114.53705613671897,114.53650657267023,114.52840722731284,114.52017602661945,114.50531854732758,114.48013397808484,114.43664461527126,114.43458679293056,114.39576958394956
110.4751328744218,110.47543192887613,110.47437546169702,110.31958148391384,110.25157663431202,110.23373637386709,110.23744263244986,110.23501406160672,110.22680188585925,110.2090915401515,110.20909154015159,110.20909154015159,110.20909154015162,110.20909154015156,110.20909154015158,110.2090915401516,110.20909154015152,110.19078655876767,110.11259116267098,110.00206107854925,109.91850083310055,109.93618348125942,110.10840530748712,110.10862078358363,110.11050382677651,110.11385301119152,110.12342674645608,110.11224889282789,110.13893558935605,110.13936508289444,110.1794583338165
107.9755708033569,107.9748720434106,107.97588187465072,108.04880452948196,108.06675465993116,108.0549365918503,108.05076717541776,108.04588414837372,108.03221443081001,107.95125698898985,107.95125698898988,107.95125698898974,107.95125698898973,107.95125698898981,107.95125698898997,107.95125698898983,107.95125698898977,107.76729338404924,107.65663606654896,107.83968286365426,107.86113262299573,107.86211732092615,107.7989162419744,107.79831349238698,107.80613707101965,107.80294146219829,107.80875585591974,107.79537438828663,107.78951360696733,107.78930372753355,107.7489329475999
108.23683010749562,108.23612584076126,108.23760844316112,108.36494213080127,108.44219587639104,108.41911486456434,108.41656740835055,108.41088388875691,108.39553969197415,108.2655568647064,108.26555686470653,108.26555686470654,108.26555686470653,108.26555686470647,108.26555686470662,108.26555686470662,108.26555686470657,107.88916025784928,107.52783464797494,108.02389414886763,108.20030959789695,108.21363934480092,108.1767194114026,108.18054668427403,108.20529299825972,108.2170202019102,108.24013555983497,108.29630927838622,108.30737681853813,108.30649327916392,108.3490986445102
110.13573227352056,110.13603304024171,110.13411114790121,109.93156897320742,109.81922517220485,109.81357474797716,109.82000155980609,109.81600225306944,109.80364842684202,109.7266073758074,109.7266073758073,109.72660737580728,109.7266073758073,109.72660737580743,109.72660737580725,109.72660737580726,109.72660737580729,109.6927523148345,109.86270970108585,109.55217127976222,109.32974661265736,109.3535865788414,109.64255661224145,109.63861571391851,109.63738223396825,109.63365741288482,109.64598249871871,109.58240322475561,109.60544946223995,109.60438917374876,109.57436971196873
